emotion,ID,task,decision maker,HitL mc,MC Human OR,mc error,reading check error,fairness,fairness_OR,happy,joyful,proud,disappointed,angry,frustrated,emotion_OR,trust,trust_OR,programming exp,age,gender,education,ethnicity,algorithm definition
5.0,R_ZwbFGQuD1wMxaed,3,4,3.0,to find the best fit,0.0,0.0,5.0,it has rules to follow,5,4,4,2,2,3,its helping,4.0,i would not put full trust but some what,1.0,44.0,1.0,2.0,1.0,computers
2.0,R_2TEPkbsBWT6TLMi,4,4,3.0,The algorithm studies the tones and comments made by customers and the manager reviews the results.,0.0,0.0,3.0,I think this could have unforeseen consequences ,2,2,2,6,6,6,I would feel a lack of one-on-one feedback from my manager,2.0,I think the manager should take full responsiblity,1.0,34.0,2.0,6.0,3.0,An algorithm is a self-contained sequence of actions to be performed
4.333333333333333,R_WBcATVZlHs8eQb7,2,1,1.0,0,0.0,0.0,6.0,part of having a job is working when needed.,4,2,2,2,2,2,I feel like there would be little to no emotion involved in this as work is work.,5.0,I belive computers are very capable,1.0,31.0,1.0,5.0,1.0,Computer genrated decisions based upon numbers and averages.
3.3333333333333335,R_3PGfd9DC9R3uEEf,3,1,1.0,0,0.0,0.0,6.0,I think the computer know what to chexk to pick the top applicats. It is completely fair that the computer is looking for specific things in a resume. ,4,4,3,5,5,5,He may be scared that he wont get pock and the computer wont pick fairly. ,6.0,I trust computers. They do better work then peoplw sometimes. ,1.0,34.0,1.0,5.0,1.0,Computers searching for specfic things and makes choices based on that. 
6.0,R_2fvvIsdj5MzFBIp,4,5,5.0,0,0.0,0.0,5.0,The manager has to analyze the tones and contents of their calls with the customers.,6,6,6,2,2,2,I think Chris should be okay with being evaluated.,6.0,Anyone in a management position should make good and smart decisions. ,1.0,26.0,1.0,2.0,1.0,0
5.0,R_1fiU6406B5sP6O1,3,2,3.0,This only indicated that the manager used the algorithm in screening the applicants,0.0,0.0,6.0,Each candidate is initiually evaluated using the same algorithm,5,4,4,4,2,1,Chris will unlikely have negative feelings on how the applicants were screened.,5.0,"Although the manager has not met Chris in person, the algorithm can be trusted as an initial screening.",2.0,46.0,2.0,5.0,1.0,Certain variables are combined to evaluate certain factors and draw conclusions
4.333333333333333,R_3HS435VSk7OCV4O,3,5,5.0,0,0.0,0.0,6.0,The manager would have the most knowledge about who would be the best fit for the job and as such would be in a good position to fairly choose people who should be interviewed.,4,4,5,4,2,5,"I really don't have enough information to make a judgement about Chris's feelings. I'd say he may be a little frusterated if he's applied to many jobs without luck yet, though proud of his accomplishments ",6.0,The manager has no doubt done this before and knows what he's doing.,1.0,35.0,2.0,5.0,1.0,0
4.0,R_DjHDwThHm18MsJr,1,3,3.0,"With the approval of the manager, the algorithm would assign a task.",0.0,0.0,4.0,I have no problem either way with this situation.,1,1,1,1,1,1,I don't think Chris really has any feeling's toward this.,5.0,The algorithm is being supervised.,1.0,42.0,2.0,4.0,1.0, A set of rules to be followed in calculations or other problem-solving operations.
1.3333333333333333,R_31aBjAOOtYiIZyI,4,1,1.0,0,0.0,0.0,2.0,"Some things require a human touch and intervention to understand. Christ could do everything wrong by the rules, and still have given a great customer service experience",1,1,1,7,6,6,Chris would feel like he was at a disadvantage and that his employer didn't care for him,1.0,Performance in interpersonal interactions cannot always be measured scientifically,1.0,27.0,2.0,4.0,1.0,They are computational processes where by using a set of rules computers can make decisions
1.6666666666666667,R_1QaU1rtF6aZdE0Z,3,2,3.0,"The algorithm picks people to interview, the manager uses the algorithm and conducts interviews.",0.0,0.0,3.0,"Well, it seems like choosing the interviewees should be based on merit and experience, not an algorithm",1,1,1,5,6,6,"It would be extremely annoying to find out that no matter your experience, you may not get in.",2.0,"An algorithm doesn't really pick the ones that may seem unqualified, but actually are.",1.0,21.0,1.0,3.0,1.0,"A process of selection using calculable means or another process, usually done by some sort of computer"
4.166666666666667,R_2TXCOdvskt4lPGt,1,2,3.0,"the algorithm determines how important each part is and how often they break down, the manager assigns people to check on and update parts to prevent failure",0.0,0.0,6.0,i don't really see anything that is unfair about it,3,3,5,2,4,4,maybe he'd rather someone else do it? there isn't much to go off of here,6.0,no reason to think otherwise unless he's just incompetent,1.0,27.0,2.0,2.0,1.0,formulas and rules for problem solving and calculations
3.8333333333333335,R_sAmfvX2tWZXJEt3,2,5,5.0,0,0.0,0.0,5.0,The manager is concerned about staffing for peak times. An employee should know this when he or she takes the job. ,4,2,3,4,2,4,I don't know how he would feel. He might like working mornings ,5.0,he is just trying to maintain staff at a good level,2.0,65.0,2.0,3.0,1.0,0
4.0,R_1K76JNezYlS8M5v,2,2,3.0,Manager makes decision based on algorithm,0.0,0.0,5.0,The algorithm makes sense,4,4,4,4,4,4,Don't think Chris has special feelings,4.0,It makes some s nse,2.0,28.0,1.0,5.0,4.0,Calculate efficiency of the employee 
3.1666666666666665,R_3HqnUrZApEZW4pr,4,3,3.0,The algorithm evaluates the employee and the manager monitors and adjusts the algorithm.,0.0,0.0,7.0,"The algorithm is for the most part unbiased, though it's not foolproof. Also Chris agrees to this by choosing to work for this company.",2,1,4,4,4,4,Being evaluated is not a pleasant experience. Beyond that any further emotions and reactions would depend on the results.,5.0,Machine learning is getting pretty good these days. It is quite capable of finding things that humans wouldn't likely pick up on. But they are still not perfect.,3.0,34.0,2.0,3.0,1.0,A set of instructions that computers use to perform an action.
3.1666666666666665,R_1MPXjLz8OZQUMKb,3,1,1.0,0,0.0,0.0,3.0,An algorithim is never as good as a human,3,3,3,4,5,5,I'm sure he would rather have a human look at it.,2.0,Humans are better than computers at judging these things,2.0,35.0,2.0,5.0,1.0,computer coding instructions to make decisions based on inputs
4.5,R_3gYoQDemWx9I63v,3,3,3.0,"machine uses a algorithm to pick the best candidate for a job opening, the manager can change the algorithm if he sees fit",0.0,0.0,6.0,"there is no favoritism, the machine just picks the best candidate based on the algorithm  ",6,6,5,5,3,6,chris knows if his resume is strong the machine will pick him,6.0,I think the algorithm is very accurate at picking the best candidate ,2.0,28.0,2.0,2.0,1.0,problem solving method using data
5.0,R_oZZXEJkVk8LvxT3,2,3,3.0,the manager can adjust the algorithm and it takes in the consideration of the flow of traffic and when to schedule people.,0.0,0.0,6.0,If it is to the benefit of being more efficient in waiting on customers then needing him to work a t a specicif time should be quite fiar,4,4,4,1,1,4,I don't know  Chris so how can I say how he feels. maybe he might be angry because he need to be off .,4.0,It's technology and it should be better at figuring out the most efficient way of doing something,1.0,58.0,1.0,3.0,1.0,mathematical equations that can determine outcome when set with certain parameters
3.8333333333333335,R_3EtfF6OFXc4JQ9s,2,4,3.0,they both are necessary,0.0,0.0,5.0,as he has to do something,5,5,6,6,6,5,i think he feels like it,5.0,that's much he worth,2.0,3.0,2.0,6.0,1.0,sketch of our workplan
4.166666666666667,R_7W2aqYmykT5YkuJ,4,5,5.0,0,0.0,0.0,6.0,it is only fair to be judged based on performance,5,4,3,3,4,4,chris would be understanding of the manager's judgement,5.0,it is the manager's job to do so,2.0,29.0,2.0,2.0,1.0,0
5.833333333333333,R_3n1MCCgF8iYAqJ0,3,4,3.0,The manager looks at the statements put forth by the people applying for the posistions. The algorithm looks through all the resumes to find ones that meet the requirements.,0.0,0.0,6.0,There are far too many resumes to do by hand so it is only fair to use the algorithm to do it as a human would make mistakes easily having to look through that many resumes.,6,6,6,2,2,3,If he were to be choosen he would be happy because he meets all the quailficatoins setup by the company.,6.0,Because it is programed by the company about what they are looking for.,1.0,42.0,1.0,3.0,1.0,Qualiifcations that are fed into a computer.
3.3333333333333335,R_cAp60UQgU25DO2R,4,2,3.0,"The algorithm evaluated Chris' performance, and the manager made a decision based on the algorithm.",0.0,0.0,2.0,The algorithm almost certainly can't understand the context of Chris' conversations sufficiently to evaluate his performance.,4,3,4,5,4,6,"If he doesn't think the algorithm is fair, he's unlikely to be happy about the process.",2.0,The algorithm isn't sufficient to do a quality evaluation.,1.0,40.0,2.0,5.0,4.0,An algorithm is just a set of rules that a program applies to a given set of data.
2.0,R_1eFbKqDmefnoxhj,4,1,1.0,0,0.0,0.0,2.0,"An algorithm cannot completely detect how an employee is interacting with customers, it only measures how a person talks.",2,1,3,7,5,6,Chris might have a voice that sounds angry to the algorithm even though he was not angry when he was talking to the customer.,1.0,"It is a machine, not an actual person.",1.0,32.0,1.0,5.0,1.0,An invention used to make people's lives easier but also more complicated at the same time.
5.0,R_2v0uxZtfkHtjwHT,2,5,5.0,0,0.0,0.0,6.0,"The manager is in the position to make decisions for the store about scheduling issues for their employees. They are taking into account the employees' availability and schedules Chris according to that availability. Since, it is assumed that Chris is available to work at that time, I see no sense of it being unfair. ",4,4,4,2,2,2,"Chris, it is assumed, is available for working mornings, since his availability is taken into account before scheduling is made. So, I don't see how he would be joyful or happy, but rather indifferent to the schedule. I don't think he would feel frustration or be angry either. ",5.0,"They seem to be able to make these kinds of decisions since they've earned their way to such a position. They seem to be taking into account the needs of the store and the employees' availability, so I would place trust in them doing so. ",2.0,37.0,2.0,6.0,1.0,0
4.0,R_Apoz9bgSXO66lhL,3,5,5.0,0,0.0,0.0,4.0,The manager is in a high position for his company and wants to make sure he only hires the best for the job.  I see it as neither fair or unfair for Chris since he is probably one of many applicants.  ,4,4,4,4,4,4,I am not certain what Chris' feelings are since we are not told whether he was selected as a top applicant or not. ,6.0,"The manager would like to keep his position, so he will make sure to hire only the best to perform the job. ",1.0,40.0,1.0,4.0,1.0,0
4.0,R_b9rMajpRA7y462t,3,5,5.0,0,0.0,0.0,5.0,If you're not a top applicant you don't get an on-site interview.,3,2,3,3,2,3,I don't think he would be too happy but he should work harder and he should know that.,5.0,If he's only selecting the top three applicant I assume he would have to do a good job.,1.0,21.0,2.0,3.0,1.0,0
4.333333333333333,R_3sLGG6XugiCvB6x,1,4,3.0,manager analyzes situation and importance. algorithm looks at history and chooses person.,0.0,0.0,6.0,It seems like there is a proper system setup to choose the person to do the job. The algorithm or manager may be biased but that info is not given so I have to assume it is pretty fair.,2,2,2,1,1,2,I don't think he would feel strong emotions either way. It's just a job.,5.0,Computer algorithms are quite sophisticated nowadays. The manager also has experience in the area I'm assuming. Together the assignment is probably decent.,3.0,26.0,2.0,5.0,4.0,Algorithms are a series of steps used to solve a problem.
4.666666666666667,R_3h6dj2F6dQYdajq,2,3,1.0,All I know and sure of is that the algorithm is the one that determines the schedule of employees that would bring out the best of each employees whether or not it favors their liking.,1.0,0.0,7.0,Algorithms are there for analytical and statistical purposes for such implementation.,5,5,3,3,3,3,Working on mornings is very easy and it does not mess up your body clock.,5.0,It might not work ideally but in most situations it would be fair.,3.0,30.0,2.0,5.0,4.0,Algorithms are a set of formulas or rules that needs to be followed in order to land on a particular solution.
4.666666666666667,R_1lgxb2xK8Ju9jyq,2,2,3.0,The manager runs the algorithm and goes over the answers to make a decision about scheduling. ,0.0,0.0,5.0,"It should give everyone who is employed an equal opportunity, but it would also mean that it takes into account HIS availability. ",5,3,5,3,3,3,He would probably feel indifferent because it's a computer. ,5.0,"I'm suspicious of the algorithm, but i don't want to rule it out. ",2.0,24.0,1.0,5.0,1.0,Computer programs which make decisions. 
2.8333333333333335,R_22sJ7QCObZfdtpl,4,2,3.0,The manager used the algorithm to assess the employees' performance. ,0.0,0.0,3.0,It is analyzing customers' tones. I feel that these could be affected by a variety of external forces.,3,3,3,5,5,6,"His manager's evaluation isn't truly of Chris' performance, so Chris isn't really in control.",2.0,I feel that the algorithm isn't based on the employees as much as the customer's so I would not trust it.,1.0,31.0,1.0,4.0,1.0,A method of collecting data and making predictions with that data. 
5.833333333333333,R_1hzEQTrvm9zWshe,4,3,3.0,the manager monitors the information from the algorithm,0.0,0.0,6.0,It seems that the decision then is not biased.,5,6,5,2,1,2,"If he is doing good work, then he'll be pleased.",6.0,"It is unbiased, like humans so it is likely good.",1.0,49.0,1.0,5.0,1.0,a scale used to measure something
4.0,R_3lMi7sViDWFScjt,1,5,1.0,0,1.0,0.0,6.0,Managers should have the power to make the ultimate decisions regarding what goes on in each department of the company and has the discretion of deciding who might be most effective in that position.,4,4,4,4,4,4,"I do not know whether Chis is the supervisor or not, and not knowing even one single thing about Chris, find it impossible to ascertain whether Chris is feeling one way or another, or is completely indifferent!",4.0,a manager should have already established some level of trust within the organization.,1.0,55.0,1.0,4.0,1.0,0
5.666666666666667,R_3ISmtNLysMvovD0,1,2,3.0,The manager's role was to find someone to keep the factory machines up to take and make sure they were not breaking. The algorithm is the process he uses in deciding who he will send to do this. ,0.0,0.0,7.0,"Chris works in the factory and is likely familiar with the machinery. Therefore, it is fair to ask him to work on the machines and check them. ",6,5,7,2,3,3,I think Chris should use this opportunity to show his manager what he can do and handle. This is a good chance for him to show his company that he can be a team player and follow instructions that help the company. ,6.0,"I think that I would trust him using the algorithmic analysis as a way to make decisions because in many ways, it is a fair way to decide how to assign projects within the company. ",1.0,30.0,1.0,3.0,1.0,I believe it is a step by step process starting at the very beginning of a task and written to the very end. It collects data in a computer and is able to problem solve and assist people. 
5.333333333333333,R_xfj9dqkw5xYWx33,2,4,3.0,The manager analyzes the employees availability and the algorithm analyzes the number of customers throughout the day,0.0,0.0,5.0,It just means to me that the computer knows that Chris works well so they will have him at that hour,6,6,1,1,2,2,I think he would be glad to have an opportunity to work,5.0,A computer program isn't perfect. It is bound to make errors especially if an employee finds a y to cheat the system,2.0,27.0,1.0,5.0,3.0,it shows when it is most bus so that the manager knows which employee he could count on to ensure everything runs smoothly
4.5,R_3PaRL1gbChENh6a,1,2,3.0,To oversee the process,0.0,0.0,4.0,"Chris does not have a say, he is just done what he is told to do",4,5,4,3,4,3,He is probably fine with his feelings,4.0,"I am really not sure , if he designed the program, he trusts it",1.0,30.0,2.0,5.0,1.0,They automate things for people
5.5,R_etzrUl0V85ox4sx,2,1,1.0,0,0.0,0.0,7.0,If he is available to work he should work. If he is not available he should let someone know so he would not be put on the schedule.,4,4,5,1,1,2,I have no idea how Chris would react. I do not think it would be a problem. He is there to work.,5.0,Computers do not know people. Unless there was a way to input information about the needs of the employer and the strength and weakness of the employees I think it would jut pick a body to be there.,1.0,37.0,1.0,3.0,2.0,Codes computer follow to come up with predictions or outcomes
3.0,R_NXXfUE0hqjyqlcB,3,1,1.0,0,0.0,0.0,4.0,I think that at some times it can be a good measurment but you also have to rely on your gut insticnt some times.,2,3,2,4,5,4,I fel like he knew the procedure but is still frustrated by it/,3.0,"I dont know how good this could be considering that some people 'test' better than others, so you may not get what you expect",1.0,32.0,2.0,3.0,1.0,A formula that uses variables to produce an end result
2.5,R_1PYSawCJInRxkYj,1,5,5.0,0,0.0,0.0,6.0,I think it's the manager's job to assign duties to whomever employee capable of finishing the task successfully.,2,2,3,5,6,5,Most people do work because it's their duty but would prefer doing nothing to get by.,5.0,Am sure the manager knew Chris was capable of getting the job done.,3.0,24.0,2.0,5.0,2.0,0
3.1666666666666665,R_2YJOuEkscOQIdFy,3,3,3.0,not sure on this one,0.0,0.0,3.0,I think you really need to interview instead of a machine doing it,3,3,3,5,4,5,he would probably feel like it was out of his hands,3.0,I prefer human interaction,1.0,40.0,2.0,2.0,1.0,mathmatical equations
5.0,R_1n88eMqmyoEVFc7,4,1,1.0,0,0.0,0.0,6.0,I think it is fair becuse every other employee gets the same algorithm. ,5,4,4,2,2,3,I do not think it really matters to chris so for the most part he has no feelings towards the algorithm. ,4.0,I do not htink it is a perfect method but costs less and is fast. ,1.0,31.0,2.0,4.0,1.0,Algorithms are computer programs that make the best decisions by using a set of parameters. 
5.166666666666667,R_2WBa5SE5Wwf8OXy,3,2,3.0,The algorithm looked through the different applications and the manager made the final call on hiring decisions,0.0,0.0,6.0,"The manager is still making the decisions, so Chris is receiving a fair and empathetic hearing",5,3,5,2,2,2,I think that Chris would feel positive overall about his chances at a fair hearing in front of the manager,5.0,I think it is likely that the manager will make an objective decision about the merits of Chris's case,1.0,29.0,2.0,5.0,1.0,Algorithms are a series of rules and steps a computer follows in order to make a decision.
4.833333333333333,R_0P74V0Rhptgw8W5,1,5,5.0,0,0.0,0.0,6.0,I don't see how it's unfair. If it's tha managers job to analyze the components then who's job is it to maintain them.,4,3,4,2,2,2,I'd be pretty indifferent about doing the task Chris was asked to do.,5.0,I have one example of him delegating work. He asked Chris to do maintenance.,2.0,35.0,2.0,3.0,1.0,0
4.5,R_ANjvMuNlfXpK3dv,1,1,1.0,0,0.0,0.0,6.0,it's not unfair just because he wasn't assigned by a human!,4,4,3,3,2,3,It's his job to check the components,5.0,the system gathers info about component history. It's workable.,4.0,74.0,2.0,5.0,1.0,these are methods that specify how software is written [to solve problems].
4.833333333333333,R_1GiLe4S9e9sGGyt,1,1,1.0,0,0.0,0.0,6.0,It is fair because it is just a machinery check and the algorithm is just a extra measure to keep the machine working.,5,4,4,2,2,4,He would be happy because it makes work easier.,4.0,I trust it because it just does a percentage on what would next need to be fixed or looked at.,3.0,23.0,2.0,4.0,4.0,Algorithms are a specific way or mathematic of finding the probablity of what will be needed next.
5.5,R_3flSWS9VRioPVkr,2,3,3.0,There is a complicated difference between the two.,0.0,0.0,5.0,Everyone should be able to use it,5,5,6,3,2,2,I'm assuming he is a happy person.,4.0,It seems trustworthy.,2.0,50.0,1.0,6.0,1.0,Mathematical equations.
4.5,R_3QShP9MAaNmoOU8,1,1,1.0,0,0.0,0.0,4.0,It is inherently neither fair nor unfair if the algorithm is correctly developed. It allocates resources based on need. ,4,4,4,3,3,3,"The algorithm does its job. I don't believe the employee tasks with the assignment would care either way unless the task was inherently unpleasant, which this one does not appear to be based on revealed information. ",4.0,"algorithm's are developed by engineers (like me), and while I have faith that it was properly developed and put through appropriate UAT (user acceptance testing), my experience has show that there will be flaws that require adjustment. ",3.0,40.0,2.0,5.0,1.0,An algorithm is a set of instructions with general parameters that that logically break down every step and decision point of a process. 
4.333333333333333,R_r8YWmyOG104dt7j,3,2,3.0,the algrit5hem picks out candidates and then the manager interviews them and decides,0.0,0.0,4.0,"i can't see that it is unfair,this is a new one for me. ",4,2,4,3,1,4,i cant see any reason to be upset about something like that,4.0,he shoulod know what hes doing,1.0,62.0,1.0,3.0,1.0,a way to program a pc to pick out certain characteristics/things
4.833333333333333,R_1OJ50G3ybd0oj8D,2,3,3.0,The manager inputs data into the algorithm and the algorithm comes up with the work schedule for the employees,0.0,0.0,6.0,"If the manager has put in the correct criteria and when employees are available, then this would be the correct result",5,4,5,3,3,3,It is hard to give a strong answer because you don't know what the manager puts into the algorithrm.,3.0,The manager may be biased in what he puts in the algorithm,1.0,46.0,1.0,3.0,1.0,"An algorithm is a detailed step-by-step instruction set or formula for solving a problem whether it be input into a computer, or instructions for a recipe or folding a shirt."
2.8333333333333335,R_3KuBfcLU7HJZlhO,4,3,3.0,"The manager can tweak the algorithm. Pehaps she feels that today, we need to give a greater weight to tone than comments. So its accordingly tweaked (for lack of a better word).",0.0,0.0,3.0,There will always be ways in which an algorithm can err in its conclusions in ways that a person would not.,2,2,3,5,5,4,My contention is that Chris would likely be more negative than positive in his outlook of an algorithm evaluating him.,3.0,"Look - I am not saying that the algoritm is ""stupid"", but they can err and the manager may not pick up on that. In cases of manager bias, it can be even more scary.",3.0,45.0,2.0,6.0,4.0,A set of instructions that tell a computer or someone what to do. Honeslty even a cooking recipe can be an algorithm for people.
3.6666666666666665,R_pnHwEPF1BrQBJh7,2,2,3.0,"The algorithm just printed a schedule, unattached to what the schedule represented. The manager had to give the algorithm the information to create the schedule, and ultimately makes the final decision. The manager has an emotional connection to the employees that the algorithm does not have.",0.0,0.0,6.0,"It is mostly fair since the algorithm took Chris's schedule availability into account, but it did not ask Chris his preference.",3,1,2,4,2,2,"I don't think Chris could be upset about a schedule that was made objectively, but he also might not be happy if he did not want to work mornings.",6.0,"Employees chose what their availability was before the algorithm made its scheduling choices, so when they are scheduled is a matter of customer need. If 5 people are available in the morning, but they only need 3, the employees need to trust that the algorithm will fill in the hours for the other 2 on other days.",2.0,27.0,1.0,4.0,1.0,Algorithms are formulas that receive input and generate output. These are generally used on computers because they deal with a lot of data or have complicated equations.
4.0,R_1CfGYPd7nQmKfFq,3,4,1.0,The manager does the interviews. The algorithm selects the top candidates.,1.0,0.0,6.0,It is semi fair. But it might accidentally reject people who are qualified.,7,7,7,7,7,7,He would feel good to maybe get a good job.,5.0,I trust humans more.,4.0,39.0,1.0,5.0,1.0,math calculations that look at metrics on your resume
5.5,R_3PisN4Xio2EChOp,1,3,3.0,"The algorithm basically looks at past history of parts of the ""machine"" to see when things break down, and how long something has currently been in use to decide when it is time to perform needed maintenance or routing checkups on a particular part to ensure everything remains running.  The human monitors this process and is able to alter the algorithm to his specifications.",0.0,1.0,7.0,"I feel like a computer, all things considered, is probably a better judge of past events and how often something breaks down to decide when something needs maintenance.  That coupled with the fact a manager/human is actually watching over the process and can veto/alter the decision/algorithm just makes it that much more adept at what it does.",4,4,4,1,1,1,"If it were me, and I am going to assume Chris is similar in thinking, a job is a job, if this is the process there is nothing to be angry about.  He would just do his job and get it done with, there is nothing wrong with that.",6.0,"I think this was answered in the previous question, a computer is probably better able to monitor records of when something typically breaks down and needs maintenance/check ups than a human, and a human watching over it in that process just makes it that much more efficient.",2.0,30.0,2.0,2.0,1.0,"Basically a series of checks and balances, it will check how long something has been in use against how often it usually takes that part to break down and make a decision on if it needs to be checked based on that information."
6.0,R_2tLlhAbGgCuNCGB,3,4,3.0,They both equally decided who would be selected for the position.,0.0,0.0,6.0,It seems like it would be more fair because both have a say in this. I do think the management should have the final say over an algorithm.,6,6,6,2,2,2,He would probably feel good about the fact that his credentials are being evaluated in an unbiased manner.,6.0,I think the algorithm would be less biased than the management because it has no emotions.,2.0,24.0,2.0,5.0,1.0,algorithms are processes designed by humans to analyze and look for certain patterns and answers.
3.5,R_2Srf7mH1hltMHkp,4,3,3.0,The algorithm was to make judgments about customer interactions and the role of the manager was to actively monitor the algorithm results.,0.0,0.0,5.0,"It is somewhat fair because the algorithm is an impartial evaluator, but not completely fair because it may not be sensitive enough to be effective enough.",3,2,4,4,4,4,Chris is probably results oriented and his feelings would depend on how well he was evaluated.,5.0,It would be hard to completely trust the algorithm if I wasn't familiar what it consisted of and emphasized.,2.0,49.0,2.0,5.0,3.0,Algorithms are sets of instructions designed to make automated decisions or judgements based on criteria used to affect those decisions.
6.166666666666667,R_2Qhc3pU9z0K56NU,4,5,5.0,0,0.0,0.0,6.0,It is very fair because that it their roles,6,5,6,1,2,1,They are very useful,7.0,They got to their place doing the right thing.,2.0,29.0,2.0,3.0,3.0,0
5.166666666666667,R_1mdPgaYovp3Fm4J,2,5,5.0,0,0.0,0.0,5.0,The employer had the right to schedule who he'd thought would fit best.,5,5,5,3,3,2,Chris is probably happy to work extra hours.,5.0,I think the manager knows what's best.,1.0,23.0,1.0,3.0,2.0,0
3.8333333333333335,R_1gMeQ2Bc19cYXlj,2,1,5.0,0,1.0,1.0,4.0,is good,6,7,6,7,7,6,is good,5.0,is good,2.0,30.0,1.0,8.0,1.0,no comments
4.0,R_263VnXX7T9ii9nr,2,3,3.0,"The algorithm is responsible for scheduling workers based on their availability, and the number of customers at different times of the day. The manager adjusts the information that the algorithm considers.",0.0,0.0,4.0,"I think that it's neither fair nor unfair because although the algorithm makes the final decision, the manager is still responsible for the information the algorithm considers.",3,3,4,4,3,3,"Honestly, I don't think people really care one way or another about whether they are monitored by algorithms with human input or not since it is part of everyday life.",4.0,I have as much trust in software programs as I do in anything else.,1.0,42.0,1.0,3.0,2.0,I think the algorithms are software designed to take information and based on that information make decisions.
5.0,R_3FLR50JG1ek8TSp,1,3,3.0,the manager used the algorithm to assign which part Chris should check,0.0,0.0,7.0,the machine went off objective data,4,1,4,1,1,1,"it's his job, he shouldn't feel any specific way about it",6.0,i believe it can analyze the data efficiently,1.0,32.0,2.0,2.0,1.0,computer commands that perform certain tasks
4.166666666666667,R_27v2GOn3kz9GdpW,3,1,1.0,0,0.0,0.0,7.0,every resume goes through this same process so it's fair,4,4,3,2,3,5,I think it could be frustrating for him if he doesn't get selected based on the algorithm because he may feel like he could have been selected had he just changed a few things so that the algorithm would have picked him,5.0,"I'm sure the algorithm looks for key words and qualifications so overall, it makes good selections.",1.0,33.0,1.0,5.0,1.0,a set of rules a computer program follows to make a selection
4.0,R_1P8mcDzpTNS0Wza,1,3,3.0,Manager to watch the work? and the algorithm to double check?,0.0,0.0,4.0,"It's apart about of his job, so I can imagine it's for his safety. ",4,4,4,4,4,4,He would probably feel pressured but would understand that it is apart his work routine. ,5.0,Because they are keeping track of what is happening on the job. ,2.0,21.0,1.0,3.0,2.0,A program that just accordingly to preset guidelines. 
3.5,R_se7HlB5OabIA7Lj,2,4,3.0,They both came to the same conclusion on how his schedule should be set based on how many employees are needed for a certain amount of customers.,0.0,0.0,6.0,"It was determined by both to be when more employees are needed, so it makes sense to shift employees schedules to that time.",4,3,2,4,4,4,It really depends on how much he likes working mornings.,4.0,"If its a decent algorithm, it should help the business by setting schedules as needed.",2.0,25.0,2.0,2.0,1.0,It's like an equation that analyzes all the given data to try and determine the best solution or course of action to a problem.
3.1666666666666665,R_3j6UB7aGhFev9Lk,3,3,3.0,The manager will monitor and adjust the computer algorithm that was tasked to select the top qualified applicants for a job.,0.0,0.0,3.0,I feel that there may be instances that the algorithm may fail to take some highly qualified applicant into consideration and eliminate them prematurely.,3,3,4,5,5,5,I tried to put myself in Chris' position and imagine what I would feel like in this situation.  I would feel anxious and frustrated with the thought of being eliminated based off of computer parameter without the ability to explain or elaborate on aspects of my resume.,3.0,"I do not have faith in a computer program to do a job that is best left to a human that can reason, differentiate and gauge nuances like body language, personality and other complex human reactions.",2.0,33.0,2.0,6.0,1.0,Algorithms are basically a computer program that is loaded with adjustable functions that can help a user make decision.  It can perform basic differentiation based on the set of parameters and help users arrive at a possible solution.
3.8333333333333335,R_2Xhxl0Bd8Ql108w,1,4,1.0,analyze the importance of each component to the factory ,1.0,0.0,5.0,I believe that a better understanding of the situation is necessary,4,3,2,4,3,3,preference,3.0,intuition,1.0,52.0,1.0,2.0,3.0,Agile tasks and help in decision making
2.3333333333333335,R_1H7eF27RlSkFCGf,4,4,3.0,Manager evaluates Chris and algorithm evaluated customers response.,0.0,0.0,2.0,It should be another person that evaluates him.,2,2,2,6,5,5,If I was in his position I would be pretty upset.,2.0,I could trust the manager but not the algorithm.,1.0,23.0,2.0,3.0,3.0,Computer code designed to do something specific.
3.0,R_2rjTdg9YLm0lDUu,4,2,3.0,"The algorithm generated the data which the manager used to make his decision. It appears that the algorithm was the true decider of this situation, and the manager deferred to that.",0.0,0.0,3.0,"Tone of voice is highly subjective, even by human standards. I can't see a situation where a computer could make a qualified judgment call based on it's interpretation of tone of voice.",3,3,3,5,5,5,It goes back to the answer I submitted before. I'm trying to take Chris' position of how I would feel in the same situation.,3.0,"Again, I don't trust the computer to make this kind of decision, and the manager using this data as his main source of judgment doesn't seem very trustworthy.",2.0,35.0,2.0,3.0,1.0,Algorithms are computational formulas by which programs function and make decisions.
6.166666666666667,R_1mUHcZpCnrRFgFJ,2,5,5.0,0,0.0,0.0,6.0,Based off of availability ,6,4,6,1,1,1,Because he gets hours.,6.0,Trusts they'd be there,2.0,24.0,1.0,4.0,4.0,0
4.0,R_2CvUzS1SL4TnnJC,4,2,3.0,The algorithm is a computer based evaluation of your performance and the manager is your boss.,0.0,0.0,3.0,A computer isn't reliable in evaluating these scenarios. ,4,4,4,4,4,4,"You haven't told us how the performance went, if it was favorable he will be pleased no matter where the results came from.",3.0,"I don't have a lot of trust in the computers ability to rate the calls so obviously, can't have a lot of trust in the evaluations based on them.",1.0,50.0,2.0,4.0,1.0,a computer program that tries to evaluate your performance.
